Index,Facility_Name,Source_Facility_Type,ODCAF_Facility_Type,Provider,Unit,Street_No,Street_Name,Postal_Code,City,Prov_Terr,Source_Format_Address,CSD_Name,CSDUID,PRUID,Latitude,Longitude
6222,Mississauga Art Gallery,art galleries,gallery,mississauga,..,300,city centre,..,mississauga,on,..,Mississauga,3521005,35,43.58916577,-79.64405553
6223,Mississauga Central Library,social services,library or archives,peel region,..,301,burnhamthorpe rd w,L5B 3Y3,mississauga,on,301 burnhamthorpe rd w,Mississauga,3521005,35,43.58759603,-79.64372254
6224,Mississauga Children's Choir,musical groups and artists,artist,mississauga,..,4094,tomken rd,L4W 1J5,mississauga,on,4094 tomken rd,Mississauga,3521005,35,43.61578784,-79.61553836
6225,Mississauga Fn,..,library or archives,government of ontario,..,148,village rd,P0R 1B0,blind river,on,148 village rd.,Blind River,3557038,35,..,..
6227,Mississauga Valley Library,social services,library or archives,peel region,..,1275,mississauga blvd,L5A 3R8,mississauga,on,1275 mississauga valley blvd,Mississauga,3521005,35,43.59655186,-79.62397476
6228,Mississaugas of Scugog Island Fn,..,library or archives,government of ontario,..,22600,island road,L9L 1B6,port perry,on,22600 island road,Mississaugas of Scugog Island,3518022,35,44.19439395,-78.88152086
6229,Mississippi Mills,..,library or archives,government of ontario,..,155,high street,K0A 1A0,almonte,on,155 high street,..,..,..,..,..
6230,Mississippi Valley Textile Museum,community/regional museum exhibition or cultural centre historic site-building or park industry/trade museum,museum,canadian museums association,..,3,rosamond street east,K0A 1A0,almonte,on,3 rosamond street east almonte ontario k0a 1a0 canada,Mississippi Mills,3509030,35,45.22798575,-76.19993027
6231,Mistatim Public Library,..,library or archives,saskatchewan,..,..,railway avenue,S0E 1B0,mistatim,sk,railway avenue,Mistatim,4714039,47,..,..
6232,Mixed Company Theatre,..,theatre/performance and concert hall,toronto,..,157,carlton st,M5A 2K3,toronto,on,157 carlton st,Toronto,3520005,35,43.66313705,-79.37242182
6233,Mjolk / Urbanscape Gallery,..,gallery,toronto,..,2959,dundas st w,M6P 1Z2,toronto,on,2959 dundas st w,Toronto,3520005,35,43.66522898,-79.46788051
6234,Mockbeggar Plantation Provincial Historic Site,historic site-building or park interpretation centre,heritage or historic site,canadian museums association,..,230,roper street,A0C 1B0,bonavista,nl,route 230 roper street bonavista newfoundland & labrador a0c 1b0 canada,Bonavista,1007023,10,..,..
6235,Modern Fuel Artist-Run Centre,art gallery exhibition or cultural centre,gallery,canadian museums association,..,370,king street w,K7L 2X4,kingston,on,suite 305 370 king street w. kingston ontario k7l 2x4 canada,Kingston,3510010,35,44.2214659,-76.5065751
6236,Modern Fuel Artist-Run Centre,arts & leisure,artist,canadian museums association,..,21,queen street,K7K 1A1,kingston,on,21 queen street kingston ontario k7k 1a1 canada,Kingston,3510010,35,44.23227984,-76.4801808
6237,Modern Fuel Gallery,gallery,gallery,kingston,..,19,queen st,..,kingston,on,19 queen st,Kingston,3510010,35,44.23226937,-76.47969003
6238,Modern Painting & Framing Shop,commercial galleries,gallery,ottawa,..,1315,richmond rd,K2B 8J7,ottawa,on,1315 richmond rd,Ottawa,3506008,35,45.36805075,-75.78597113
6239,Mohawks of Akwesasne Fn,..,library or archives,government of ontario,..,321,37 route,K6H 5R9,cornwall,on,"321 state route 37, akwesasne n.y. 13655",..,..,35,..,..
6240,Mohawks of the Bay of Quinte Fn,..,library or archives,government of ontario,..,1658,york road,K0K 1X0,tyendinaga mohawk territory,on,1658 york road,Tyendinaga Mohawk Territory,3512004,35,44.1861364,-77.1336043
6241,Molson Amphitheatre,..,theatre/performance and concert hall,toronto,..,909,lake blvd w,M6K 3L3,toronto,on,909 lake shore blvd w,Toronto,3520005,35,43.6293331,-79.41511678
6242,Mona Lisa Artists' Materials,..,artist,calgary,..,1518,7 st sw,..,calgary,ab,1518 7 st sw,Calgary,4806016,48,51.03824865,-114.0789662
6243,Moncton Gallery (Moncton City Hall),art galleries,gallery,moncton,..,20,mountain rd,..,moncton,nb,20 mountain rd,Moncton,1307022,13,46.093938,-64.77467849
6244,Moncton Highland Games & Scottish Festival,multicultural festivals and events,festival site,moncton,..,250,assomption blvd,E1C 0R5,moncton,nb,250 assomption blvd,Moncton,1307022,13,46.07982886,-64.78166683
6247,Moncton Public Library,..,library or archives,government of new brunswick,..,644,main st,E1C 1E2,moncton,nb,"644 main st., suite 101 moncton, n.b. e1c 1e2",Moncton,1307022,13,46.088594,-64.77437841
6248,Moncton Public Library Gallery,art galleries,gallery,moncton,..,644,main st,..,moncton,nb,644 main st,Moncton,1307022,13,46.08840548,-64.77469953
6249,Moncur Gallery,community/regional museum exhibition or cultural centre keeping house or native culture centre,gallery,canadian museums association,..,298,mountain street,R0K 0E0,boissevain,mb,298 mountain street boissevain manitoba r0k 0e0 canada,Boissevain-Morton,4605032,46,49.2254138,-100.0539389
6250,Monkton Branch Library,..,library or archives,regional municipality of waterloo,..,216,winstanley street,..,waterloo,on,216 winstanley street,North Perth,3531040,35,43.58721672,-81.08195884
6251,Mono,..,library or archives,government of ontario,..,347209,mono road,L9W 6S3,orangeville,on,347209 mono centre road,Mono,3522012,35,44.0277707,-80.0723703
6252,Mont Sutton Fall Festival,festival / special event,festival site,province of québec,..,671,rue maple,J0E 2K0,sutton,qc,"671, rue maple",Sutton,2446058,24,45.104737,-72.561725
6253,Mont-Laurier International Theater Festival,festival / special event,festival site,province of québec,..,543,rue du-pont,J9L 0L4,mont laurier,qc,"543, rue du pont",Mont-Laurier,2479088,24,46.553151,-75.500043
6254,Mont-Tremblant Jazz Festival,festival / special event,festival site,province of québec,..,950,rue de-saint-jovite,J8E 3J8,mont-tremblant,qc,"950, rue de saint jovite",Mont-Tremblant,2478102,24,46.118522,-74.594549
6255,Montague Twp,..,library or archives,government of ontario,..,6547,roger drive on,K7A 4W6,smiths falls,on,6547 roger stevens drive,Montague,3509001,35,44.93958493,-75.97066605
6256,Monte Clark Gallery,museum/gallery,gallery,vancouver,..,525,great way,V5T 1E1,vancouver,bc,525 great northern way vancouver bc v5t 1e1,Vancouver,5915022,59,49.26761,-123.0921743
6257,Monte Clarke Gallery,..,gallery,toronto,..,4,trinity st,M5A 3C4,toronto,on,4 trinity st,Toronto,3520005,35,43.64989488,-79.35969674
6258,Montgomery's Inn,community/regional museum historic site-building or park,museum,canadian museums association,..,4709,dundas street west,M9A 1A8,toronto,on,4709 dundas street west toronto ontario m9a 1a8 canada,Toronto,3520005,35,43.65167,-79.52569173
6260,Montmagny Snow Goose Festival,festival / special event,festival site,province of québec,..,20,brigitte av n,G5V 3S3,montmagny,qc,"20, av.ste-brigitte n.",Montmagny,2418050,24,46.982657,-70.564519
6261,Montmartre Branch Library,..,library or archives,saskatchewan,..,136,central,S0G 3M0,montmartre,sk,136 central st.,..,..,..,..,..
6262,Montréal Arts Interculturels (Mai),auditorium / theatre,theatre/performance and concert hall,province of québec,103,3680,rue jeanne-mance,H2X 2K5,montréal,qc,"3680, rue jeanne-mance bureau 103",Montréal,2466023,24,45.511633,-73.576251
6263,Montréal Bach Festival,festival / special event,festival site,province of québec,..,1600,rue st-urbain,H2X 0S1,montréal,qc,"1600, rue st-urbain",Montréal,2466023,24,45.509352,-73.566824
6265,Montréal Brazil Film Festival,festival / special event,festival site,province of québec,..,3575,av du-parc,H2X 3P9,montréal,qc,"3575, av. du parc",Montréal,2466023,24,45.5104087,-73.5756341
6266,Montréal Chamber Music Festival,festival / special event,festival site,province of québec,..,1339,rue sherbrooke ouest,H3G 1G2,montréal,qc,1339 rue sherbrooke ouest,Montréal,2466023,24,45.49915,-73.579758
6267,Montréal Cirque Festival,festival / special event,festival site,province of québec,..,2345,rue jarry e,H1Z 4P3,montréal,qc,"2345, rue jarry e.",Montréal,2466023,24,45.5585606,-73.6143423
6268,Montréal Comic Arts Festival,festival / special event,festival site,province of québec,..,3933,de-parc av,H2L 0C7,montréal,qc,"3933, av. de parc-la fontaine",Montréal,2466023,24,45.525096,-73.570069
6269,Montréal First Peoples Festival,festival / special event,festival site,province of québec,..,..,..,H2X 2J4,montréal,qc,0,Montréal,2466023,24,45.508384,-73.5679
6270,Montréal Folk Festival On the Canal,festival / special event,festival site,province of québec,..,..,..,H4E 1A1,montréal,qc,0,Montréal,2466023,24,45.470247,-73.582064
6271,Montréal Holocaust Museum,museum / historic site,museum,province of québec,..,5151,ch côte ste-catherine,H3W 1M6,montréal,qc,"édifice cummings, 5151, ch. côte-ste-catherine",Montréal,2466023,24,45.489016,-73.636294
6272,Montréal Insectarium,..,miscellaneous,province of québec,..,4500,boulevard rosemont,H1X 2B1,montréal,qc,"4500, boulevard rosemont",Montréal,2466023,24,45.555245,-73.554541
6273,Montréal Intercultural Storytelling Festival,festival / special event,festival site,province of québec,..,2550,rue ontario e,H2K 1W7,montréal,qc,"2550, rue ontario e.",Montréal,2466023,24,45.532915,-73.551698
6274,Montréal International Black Film Festival,festival / special event,festival site,province of québec,..,3575,av du-parc,H2X 3P9,montréal,qc,"3575, av. du parc",Montréal,2466023,24,45.510319,-73.575003
6275,Montréal International Children's Film Festival,festival / special event,festival site,province of québec,..,2396,rue beaubien e,H2G 1N2,montréal,qc,"2396, rue beaubien e.",Montréal,2466023,24,45.5482411,-73.5921869
6276,Montréal International Classical Guitar Festival And Competition,festival / special event,festival site,province of québec,..,1450,rue guy,H3H 1J5,montréal,qc,"1450, rue guy",Montréal,2466023,24,45.495278,-73.579044
6277,Montréal International Documentary Festival (Ridm),festival / special event,festival site,province of québec,..,335,boul de-maisonneuve e,H2X 1K1,montréal,qc,"335, boul. de maisonneuve e.",Montréal,2466023,24,45.513831,-73.562616
6278,Montréal International Mizik Kreyol Festival,festival / special event,festival site,province of québec,..,2345,rue jarry e,H1Z 4P3,montréal,qc,"2345, rue jarry e.",Montréal,2466023,24,45.55835,-73.61612
6279,Montréal International Tango Festival,festival / special event,festival site,province of québec,..,1650,rue marie e,H2J 2E1,montréal,qc,"1650, rue marie-anne e.",Montréal,2466023,24,45.531074,-73.572646
6280,Montréal New Music Festival,guided tour,festival site,province of québec,..,..,..,H2X 0S1,montréal,qc,0,Montréal,2466023,24,45.509611,-73.566435
6281,Montréal Ukrainian Festival,festival / special event,festival site,province of québec,..,..,..,H1Y 1H3,montréal,qc,0,Montréal,2466023,24,45.55375,-73.589929
6282,Montréal's Italian Week Festival,festival / special event,festival site,province of québec,..,..,..,..,montréal,qc,boul. st-laurent,Montréal,2466023,24,45.533315,-73.615204
6283,Montréal Aviation Museum,art gallery aeronautics and space museum library and/or archives,museum,canadian museums association,..,..,..,H9X 3V9,st-anne de-bellevue,qc,old stone barn st-anne de bellevue québec h9x 3v9 canada,..,..,24,..,..
6286,Montréal Lake Public Library (Senator Allan Bird Memorial School),..,library or archives,saskatchewan,..,..,..,S0J 1Y0,montreal lake,sk,..,Montreal Lake 106,4718802,47,..,..
6288,Montréal Science Centre,..,miscellaneous,province of québec,..,2,rue de-la commune ouest,H2X 2E2,montréal,qc,"2, rue de la commune ouest",Montréal,2466023,24,45.50532,-73.5532
6289,Montrose Cultural Centre,library,library or archives,grand prairie,..,..,..,..,grande prairie,ab,..,Grande Prairie,4819012,48,55.17308721,-118.7898553
6290,Monument Lefebvre,museums,museum,moncton,..,480,centrale st,..,memramcook,nb,480 centrale st,Dieppe,1307045,13,46.0720695,-64.71055947
6292,Monument-National,auditorium / theatre,theatre/performance and concert hall,province of québec,..,1182,boul st-laurent,H2X 2S5,montréal,qc,"1182, boul. st-laurent",Montréal,2466023,24,45.509197,-73.562511
6294,Moonbeam Twp,..,library or archives,government of ontario,..,53,st-aubin avenue,P0L 1V0,moonbeam,on,53 avenue st-aubin,Moonbeam,3556056,35,49.3438223,-82.1528602
6295,Moore Gallery,..,gallery,toronto,..,80,spadina ave,M5V 2J4,toronto,on,80 spadina ave,Toronto,3520005,35,43.64605736,-79.39562143
6296,Moore Museum,agriculture museum historic site-building or park industry/trade museum living history museum/site,museum,canadian museums association,..,94,moore line,N0N 1M0,mooretown,on,94 moore line mooretown ontario n0n 1m0 canada,St. Clair,3538003,35,42.83993321,-82.46242709
6297,Moose Jaw Museum & Art Gallery,art gallery community/regional museum,museum,canadian museums association,..,461,langdon cres,S6H 0X6,moose jaw,sk,461 langdon cres moose jaw saskatchewan s6h 0x6 canada,Moose Jaw,4707039,47,50.3947843,-105.5315042
6298,Moose Jaw Public Library,..,library or archives,saskatchewan,..,..,..,S6H 0X6,moose jaw,sk,..,Moose Jaw,4707039,47,..,..
6299,Moose Jaw Public Library Archives Department,library and/or archives,library or archives,canadian museums association,..,461,langdon crescent,S6H 0X6,moose,sk,461 langdon crescent moose jaw saskatchewan s6h 0x6 canada,Moose Jaw,4707039,47,50.3947843,-105.5315042
6300,Moose River Gold Mines Museum,community/regional museum industry/trade museum,museum,canadian museums association,..,6990,moose road,B0J 2L0,musquodoboit,ns,6990 moose river road musquodoboit nova scotia b0j 2l0 canada,Halifax,1209034,12,44.99801076,-62.95123543
6301,Moosehorn Heritage Museum Inc.,library and/or archives community/regional museum exhibition or cultural centre historic site-building or park,museum,canadian museums association,..,..,..,R0C 2E0,north moosehorn,mb,corner of railway avenue and 1st street north (station building) moosehorn manitoba r0c 2e0 canada,..,..,46,..,..
6302,Moosomin Branch Library,..,library or archives,saskatchewan,..,701,main st,S0G 3N0,moosomin,sk,701 main st,Moosomin,4705004,47,..,..
6303,Morgan Arboretum,other,miscellaneous,canadian museums association,..,150,chemin des-pins,H9X 3V9,sainte-anne-de-bellevue,qc,150 chemin des pins sainte-anne-de-bellevue québec h9x 3v9 canada,Sainte-Anne-de-Bellevue,2466117,24,45.4232366,-73.9372156
6304,Morinville Community Library,..,library or archives,government of alberta,..,10119,100 avenue,T8R 1P8,morinville,ab,10119 - 100 avenue,Morinville,4811068,48,..,..
6305,Morley Twp,..,library or archives,government of ontario,..,11331,highway 11,P0W 1N0,stratton,on,11331 highway #11,Perry,3549014,35,45.4554006,-79.2516213
6306,Morningside,..,library or archives,city of toronto,..,4279,lawrence ave east,M1E 2S8,toronto,on,"4279 lawrence ave. east, toronto, on, m1e 2s8",Toronto,3520005,35,43.76988519,-79.17854074
6308,Morningstar Mill,..,museum,niagara region,..,2714,decew rd,..,st-catharines,on,2714 decew rd,St. Catharines,3526053,35,43.11024472,-79.26444937
6310,Morrin Centre -Literary And Historical Society of Québec,exhibition or cultural centre historic site-building or park historical society,art or cultural centre,canadian museums association,..,44,chaussée des écossais,G1R 4H3,quebec city,qc,44 chaussée des écossais québec city québec g1r 4h3 canada,Québec,2423027,24,46.8127657,-71.2105332
