lat,lon,facility_type,type,name,city,id
49.21522,-123.039,health,Nursing and residential care facilities,Kopernik Lodge,Vancouver,5915022.0
49.13365,-122.867417,health,Ambulatory health care services,Kwantlen Medical Clinic,Surrey,5915004.0
49.099275,-123.0760699,health,Nursing and residential care facilities,Ladner 1,Delta,5915011.0
49.250461,-123.0604877,health,Nursing and residential care facilities,Lakeside House,Vancouver,5915022.0
49.1663494,-122.6609691,health,Nursing and residential care facilities,Langley Gardens,Langley,5915001.0
49.10156729999999,-122.6573035,health,Nursing and residential care facilities,Langley Lodge,Langley,5915002.0
49.0952999,-122.612079,health,Hospitals,Langley Memorial Hospital,Langley,5915001.0
49.1570209,-123.1606944,health,Nursing and residential care facilities,Langton Road,Richmond,5915015.0
49.277786,-122.7851203,health,Nursing and residential care facilities,Larkin House,Port Coquitlam,5915039.0
49.2660077,-122.7510197,health,Nursing and residential care facilities,Larkspur House,Port Coquitlam,5915039.0
49.2078235,-122.9191564,health,Nursing and residential care facilities,Last Door Recovery Centre,New Westminster,5915029.0
49.1784188,-122.8417804,health,Nursing and residential care facilities,Laurel Place Care Centre,Surrey,5915004.0
49.2121813,-123.068935,health,Nursing and residential care facilities,Leaside Place,Vancouver,5915022.0
49.32186420000001,-123.06837009999998,health,Hospitals,Lions Gate Hospital,North Vancouver,5915051.0
49.2376636,-123.0998532,health,Nursing and residential care facilities,Little Mountain Place,Vancouver,5915022.0
49.148846,-123.136661,health,Ambulatory health care services,Live Well Medical Centre,Richmond,5915015.0
49.327193,-123.071945,health,Ambulatory health care services,Lonsdale Medical Clinics,North Vancouver,5915051.0
49.34458729999999,-123.1065884,health,Nursing and residential care facilities,Loraine Avenue,North Vancouver,5915046.0
49.23448,-123.129,health,Nursing and residential care facilities,Louis Brier Home,Vancouver,5915022.0
49.285409,-123.12195,health,Ambulatory health care services,Loyal Medical Clinic,Vancouver,5915022.0
49.33396,-123.045,health,Nursing and residential care facilities,Lynn Valley Care Centre,North Vancouver,5915046.0
49.34039600000001,-123.0310686,health,Nursing and residential care facilities,Lynn Valley House,North Vancouver,5915046.0
49.33592,-123.0412,health,Ambulatory health care services,Lynn Valley Medical and Travel Clinic,North Vancouver,5915046.0
49.342687100000006,-123.034142,health,Nursing and residential care facilities,Maginnis Avenue,North Vancouver,5915046.0
49.10824470000001,-122.6494693,health,Nursing and residential care facilities,Magnolia Gardens,Langley,5915002.0
49.3242484,-123.0538386,health,Nursing and residential care facilities,Magnolia House,North Vancouver,5915051.0
49.13988,-122.8432,health,Ambulatory health care services,Manchenda Medical Clinic,Surrey,5915004.0
49.226057,-123.005725,health,Ambulatory health care services,Mango Medical Clinic,Burnaby,5915025.0
49.2680766,-122.7578008,health,Nursing and residential care facilities,Manning House,Port Coquitlam,5915039.0
49.101831,-122.6608587,health,Nursing and residential care facilities,Manoah Manor,Langley,5915002.0
49.032664,-122.58322,health,Nursing and residential care facilities,Manuel House,Langley,5915001.0
49.263854,-123.151159,health,Ambulatory health care services,Maple Medical Clinic,Vancouver,5915022.0
49.2245369,-122.57835520000002,health,Nursing and residential care facilities,Maple Ridge House,Maple Ridge,5915075.0
49.2193789,-122.6084592,health,Nursing and residential care facilities,Maple Ridge Seniors Village,Maple Ridge,5915075.0
49.2137785,-122.6051618,health,Nursing and residential care facilities,Maple Ridge Treatment Centre,Maple Ridge,5915075.0
49.210379,-123.11683,health,Ambulatory health care services,Marine Gateway Medical Clinic,Vancouver,5915022.0
49.235586,-123.155556,health,Ambulatory health care services,Matters of Health Medical Clinic,Vancouver,5915022.0
49.28324,-123.097,health,Nursing and residential care facilities,May's Place,Vancouver,5915022.0
49.2279307,-122.635215,health,Nursing and residential care facilities,Meadowbrook,Maple Ridge,5915075.0
49.178089,-123.119861,health,Ambulatory health care services,Mega Fu Medical,Richmond,5915015.0
49.270557,-123.1681564,health,Nursing and residential care facilities,Melody House,Vancouver,5915022.0
49.25038720000001,-122.8702195,health,Nursing and residential care facilities,Mentmore,Coquitlam,5915034.0
49.032142,-122.68423500000002,health,Nursing and residential care facilities,Mercy Canada,Surrey,5915004.0
49.132875,-122.892594,health,Ambulatory health care services,Mercy Medical Clinic,Delta,5915011.0
49.249493,-123.100611,health,Ambulatory health care services,Mid-Main Community Health Centre,Vancouver,5915022.0
49.139108,-123.1151772,health,Nursing and residential care facilities,Milford Home,Richmond,5915015.0
49.220594,-122.935316,health,Nursing and residential care facilities,Millers Way,Burnaby,5915025.0
49.16897,-123.15,health,Nursing and residential care facilities,Minoru Residence,Richmond,5915015.0
49.2368532,-122.8392463,health,Nursing and residential care facilities,Montgomery House,Coquitlam,5915034.0
49.062332,-122.790069,health,Nursing and residential care facilities,Morgan Place,Surrey,5915004.0
49.311582,-123.024409,health,Ambulatory health care services,Mount Seymour Medical Clinic,Seymour Creek 2,5915811.0
49.3153534,-122.9773545,health,Nursing and residential care facilities,Mount Seymour Parkway House,North Vancouver,5915046.0
49.2400763,-122.8345635,health,Nursing and residential care facilities,Mundy Street Residence,Coquitlam,5915034.0
49.090915,-122.606243,health,Ambulatory health care services,Murals Medical Clinic,Langley,5915001.0
49.085552,-122.624304,health,Nursing and residential care facilities,Murrayville Manor,Langley,5915001.0
49.148604,-123.1746239,health,Nursing and residential care facilities,Muscroft House,Richmond,5915015.0
49.3687958,-123.100531,health,Nursing and residential care facilities,Nancy Greene Way,North Vancouver,5915046.0
49.2215495,-123.0007978,health,Nursing and residential care facilities,Nazirah House,Burnaby,5915025.0
49.2192139,-122.9945662,health,Nursing and residential care facilities,Nelson Avenue,Burnaby,5915025.0
49.2141609,-122.9810592,health,Nursing and residential care facilities,Neville House,Burnaby,5915025.0
49.2168933,-122.9478861,health,Nursing and residential care facilities,New Britton House,Burnaby,5915025.0
49.177352,-122.856054,health,Nursing and residential care facilities,New Greenwood Lodge,Surrey,5915004.0
49.224038,-122.690225,health,Ambulatory health care services,New Pitt Meadows Medical Clinic,Pitt Meadows,5915070.0
49.224288,-122.945653,health,Nursing and residential care facilities,New Vista Care Home i,Burnaby,5915025.0
49.117601,-122.845853,health,Ambulatory health care services,Newgen Medical Centre,Surrey,5915004.0
49.0965714,-122.6436136,health,Nursing and residential care facilities,Newlands Residence,Langley,5915002.0
49.3365841,-123.1026853,health,Nursing and residential care facilities,Newmarket Drive,North Vancouver,5915046.0
49.085938,-122.575843,health,Nursing and residential care facilities,Ng Nair Place,Langley,5915001.0
49.255787,-122.737523,health,Nursing and residential care facilities,Nicola Lodge,Port Coquitlam,5915039.0
49.175215,-122.798434,health,Nursing and residential care facilities,Ninety Fifth Avenue House,Surrey,5915004.0
49.1340512,-123.0926533,health,Nursing and residential care facilities,No. 5 Road Group Home,Richmond,5915015.0
49.2221124,-122.9276938,health,Nursing and residential care facilities,Normanna Rest Home Ii,Burnaby,5915025.0
49.32073,-123.065,health,Nursing and residential care facilities,North Shore Hospice,North Vancouver,5915051.0
49.126442,-122.8911054,health,Nursing and residential care facilities,Northcrest Care Centre Ltd.,Delta,5915011.0
49.323377,-123.106579,health,Ambulatory health care services,Northshore Medical Clinic,North Vancouver,5915046.0
49.3429472,-123.0767595,health,Nursing and residential care facilities,Norwood House,North Vancouver,5915046.0
49.2283395,-122.9643356,health,Nursing and residential care facilities,Oakland,Burnaby,5915025.0
49.328678,-123.163856,health,Ambulatory health care services,Ocean Medical,West Vancouver,5915055.0
49.231407,-123.005129,health,Ambulatory health care services,Old Orchard Medical Clinic,Burnaby,5915025.0
49.160448,-122.8245,health,Nursing and residential care facilities,One Hundred & Forty Three a Street Home,Surrey,5915004.0
49.195355600000006,-122.7829494,health,Nursing and residential care facilities,One Hundred and Fifty Eight a Street,Surrey,5915004.0
49.032257,-122.795417,health,Nursing and residential care facilities,One Hundred and Fifty Four Street Group Home,Surrey,5915004.0
49.178018,-122.859968,health,Nursing and residential care facilities,One Hundred and Thirty First Street Home,Surrey,5915004.0
49.2816658,-123.1012105,health,Nursing and residential care facilities,Onsite Detox and Transitional Housing,Vancouver,5915022.0
49.23436270000001,-123.0070684,health,Nursing and residential care facilities,Orchard Heights,Burnaby,5915025.0
49.372131,-123.361,health,Nursing and residential care facilities,Orchard Recovery Center,Bowen Island,5915062.0
49.0785912,-122.6586376,health,Nursing and residential care facilities,Orion House,Langley,5915001.0
49.3323066,-123.02578090000002,health,Nursing and residential care facilities,Our House,North Vancouver,5915046.0
49.2407212,-123.09933259999998,health,Nursing and residential care facilities,Our Place,Vancouver,5915022.0
49.2286,-123.090632,health,Ambulatory health care services,Pacific Medical Clinic,Vancouver,5915022.0
49.2607112,-123.0684104,health,Nursing and residential care facilities,Pacifica Treatment Centre,Vancouver,5915022.0
49.3267725,-123.0811369,health,Nursing and residential care facilities,Padwick House,North Vancouver,5915051.0
49.336714,-123.198295,health,Nursing and residential care facilities,Paisley House,West Vancouver,5915055.0
49.10554000000001,-122.8027,health,Ambulatory health care services,Panorama Village Medical Clinic,Surrey,5915004.0
49.308678,-123.04047,health,Ambulatory health care services,Park and Tilford Medical Treatment Centre,North Vancouver,5915051.0
49.18167,-123.1347,health,Ambulatory health care services,Parker Place Medical Clinic,Richmond,5915015.0
49.16352670000001,-122.7846172,health,Nursing and residential care facilities,Parklandview,Surrey,5915004.0
49.1161555,-122.8849992,health,Nursing and residential care facilities,Parktree House,Surrey,5915004.0
49.10420870000001,-122.6955133,health,Nursing and residential care facilities,Path to Freedom Treatment Centre Ltd.,Surrey,5915004.0
49.029968,-122.792231,health,Hospitals,Peace Arch Hospital,White Rock,5915007.0
49.031282,-122.7945296,health,Nursing and residential care facilities,Peace Portal Seniors Village,Surrey,5915004.0
49.32489,-123.1098,health,Ambulatory health care services,Pemberton Marine Medical Clinic,North Vancouver,5915046.0
49.279942,-123.052,health,Nursing and residential care facilities,Pender House,Vancouver,5915022.0
49.14485429999999,-123.1772907,health,Nursing and residential care facilities,Pendleton House,Richmond,5915015.0
49.045582,-122.796387,health,Ambulatory health care services,Peninsula Medical Clinic,Surrey,5915004.0
49.341873,-123.02222140000002,health,Nursing and residential care facilities,Peters Road House,North Vancouver,5915046.0
49.1745124,-122.8437601,health,Nursing and residential care facilities,Phoenix Center Quibble Creek,Surrey,5915004.0
